prompt,highest_score_img_reward,lowest_score_img_reward,baseline_score_img_reward,highest_score_hpsv,lowest_score_hpsv,baseline_score_hpsv,highest_score_clip,lowest_score_clip,baseline_score_clip,highest_score_aesthetic,lowest_score_aesthetic,baseline_score_aesthetic
Pafrking metr.,0.0318139232695102,-1.1848089694976809,-0.8721318244934082,0.2570069134235382,0.2627326250076294,0.26418939232826233,14.012639045715332,11.276307106018066,12.307992935180664,4.194435119628906,4.297129154205322,4.02081298828125
"A smafml vessef epropoeilled on watvewr by ors, sauls, or han engie.",1.028639793395996,0.3621487915515899,0.4853551089763641,0.2528408467769623,0.25603243708610535,0.2505979835987091,16.44062614440918,16.508195877075195,14.539719581604004,4.282933712005615,3.9777302742004395,4.304500102996826
"A sjmall domesticated carnivorious mammnal with sof fuh,y a sthort sout, and retracwtablbe flaws. It iw widexly kept as a pet or for catchitng mic, ad many breeds zhlyde beefn develvoked.",0.7439664602279663,-0.5074689388275146,-0.2081475853919983,0.2642822265625,0.26219668984413147,0.2596698999404907,18.288928985595703,19.909454345703125,19.94562530517578,4.265366554260254,3.739767551422119,3.611612319946289
"An instqrumemnt used for cutting cloth, paper, axdz othr thdin mteroial, consamistng of two blades lad one on tvopb of the other and fhastned in tle mixdqdjle so as to bllow them txo be pened and closed by thumb and fitngesr inserted tgrough rings on kthe end oc thei vatndlzes.",0.0849599614739418,-0.9409924745559692,-0.5228683352470398,0.2558361291885376,0.2425263524055481,0.24390815198421478,,,,3.716775894165039,3.899590015411377,3.7997422218322754
"A domesticated carnivvorous mzammal that typicbally hfaas a lons sfnout, an acxujte sense off osmell, noneetractaaln crlaws, anid xbarkring,y howlingu, or whining rvoiche.",1.227298140525818,0.739914059638977,0.959278643131256,0.2587440609931946,0.26828497648239136,0.26008570194244385,21.885101318359375,24.46894645690918,21.641864776611328,4.1300177574157715,3.3844175338745117,4.209190845489502
"A ldarge keybord msical instroument lwith a woden case enmclosig a qsouvnkboajrd and mfgtal strivgf, which are strucrk b hammrs when the nels are depresdsmed.f lhe strsingsj' vibration ie stopped by damperds when the keys re released and can bce regulavewdd for lengh and vnolume y two or three pedalvs.",0.9306833744049072,0.384933739900589,0.5563116669654846,0.27032271027565,0.2595509886741638,0.26246607303619385,,,,3.379873275756836,3.6410326957702637,3.827911853790283
A train on top of a surfboard.,1.892261624336243,-0.2948773205280304,0.092953473329544,0.3217114210128784,0.30161845684051514,0.30507582426071167,32.39908981323242,29.015140533447266,28.62064552307129,3.702786445617676,3.916534900665283,3.7692718505859375
A wine glass on top of a dog.,1.7219072580337524,-1.4778426885604858,0.7885295748710632,0.3180117607116699,0.27691227197647095,0.2990433871746063,25.603382110595703,19.479248046875,30.413808822631836,3.528576374053955,3.581343650817871,3.5253124237060547
A bicycle on top of a boat.,1.8784741163253784,-1.6653097867965698,1.7991334199905396,0.3168047368526459,0.2604084312915802,0.31805187463760376,23.32004737854004,15.822978019714355,27.720781326293945,3.8873677253723145,4.157724857330322,3.9898738861083984
An umbrella on top of a spoon.,1.6130887269973757,-1.511589527130127,0.2424748688936233,0.2941219210624695,0.27865445613861084,0.2909444570541382,21.72884750366211,21.661142349243164,24.79170036315918,3.9032630920410156,3.702315330505371,3.571981430053711
A laptop on top of a teddy bear.,1.65523362159729,-0.502611517906189,-0.2618036270141601,0.31412678956985474,0.30647963285446167,0.304500550031662,26.82328224182129,25.900667190551758,26.64621353149414,3.576554298400879,3.2652664184570312,3.2538599967956543
A giraffe underneath a microwave.,0.5712629556655884,-0.4200758934020996,0.0065821735188364,0.28604865074157715,0.278900146484375,0.28546226024627686,28.87324333190918,29.524024963378906,28.7598876953125,3.7992663383483887,3.814248561859131,3.76762056350708
A donut underneath a toilet.,1.283639430999756,-1.5086283683776855,0.994903028011322,0.30367839336395264,0.2851652204990387,0.2907438278198242,28.92667579650879,26.094676971435547,27.789701461791992,3.820361614227295,3.83931827545166,3.671008586883545
A hair drier underneath a sheep.,1.7138547897338867,-0.3152753412723541,0.4744260609149933,0.2935640215873718,0.28270962834358215,0.2734900116920471,31.10938835144043,29.17047882080078,21.0244083404541,3.8069100379943848,3.732787609100342,4.276668071746826
A tennis racket underneath a traffic light.,1.8931642770767212,-1.826260328292847,-0.8870133757591248,0.30954062938690186,0.2613860070705414,0.26641952991485596,32.48857498168945,20.84979248046875,20.230804443359375,3.5646281242370605,3.8437461853027344,3.2985029220581055
A zebra underneath a broccoli.,1.8724420070648191,1.247595191001892,1.2679964303970337,0.32485148310661316,0.3154522180557251,0.3005830943584442,37.08601760864258,33.70759582519531,37.436851501464844,4.073848724365234,4.673894882202148,4.035134792327881
A banana on the left of an apple.,1.6810935735702517,-0.5899546146392822,-0.5899546146392822,0.296577513217926,0.2570127546787262,0.2570127546787262,28.429367065429688,18.654783248901367,18.654783248901367,3.7784976959228516,3.6409196853637695,3.6409196853637695
A couch on the left of a chair.,0.7609972357749939,-0.7418190836906433,-0.3571214079856872,0.28800511360168457,0.27293920516967773,0.27955400943756104,20.71599578857422,20.250606536865234,21.22884178161621,3.517871379852295,3.7996983528137207,3.147286891937256
A car on the left of a bus.,0.5106772184371948,-1.053844332695007,-1.053844332695007,0.27863603830337524,0.28074556589126587,0.28074556589126587,21.63005256652832,21.953777313232422,21.953777313232422,3.948038101196289,3.8401079177856445,3.8401079177856445
A cat on the left of a dog.,1.6276895999908447,1.1046849489212036,1.4967210292816162,0.2902287244796753,0.27795103192329407,0.2980729937553406,22.381662368774414,20.70197868347168,23.946340560913086,3.573518753051758,3.065609931945801,3.7506041526794434
A carrot on the left of a broccoli.,1.315539002418518,-0.1368200778961181,0.5701096653938293,0.2942575216293335,0.267645001411438,0.27916374802589417,25.203319549560547,24.83719825744629,24.49175262451172,3.4205102920532227,3.487861156463623,2.963347911834717
A pizza on the right of a suitcase.,1.4322574138641355,-0.7612742185592651,0.4723957777023315,0.30638134479522705,0.28542786836624146,0.2935388386249542,30.020397186279297,28.10040855407715,29.659196853637695,3.839656352996826,3.578355312347412,3.215606212615967
A cat on the right of a tennis racket.,1.7542495727539062,0.0868509635329246,0.8572835922241211,0.3090580701828003,0.2955438792705536,0.3146997094154358,27.216930389404297,30.127777099609375,29.060640335083008,3.6257619857788086,3.901353359222412,3.4361624717712402
A stop sign on the right of a refrigerator.,0.4165770411491394,-1.700764775276184,-0.99275541305542,0.2689310908317566,0.25250476598739624,0.24179662764072418,21.373342514038086,18.319530487060547,17.66729164123535,3.5607457160949707,3.969231605529785,3.896547317504883
A sheep to the right of a wine glass.,1.9284000396728516,-1.3890031576156616,1.8957996368408203,0.3292362689971924,0.29426833987236023,0.33022332191467285,28.888168334960938,29.11322593688965,29.668691635131836,3.5472559928894043,3.3642072677612305,3.673922061920166
A zebra to the right of a fire hydrant.,1.8466655015945437,-2.0488977432250977,0.4110316038131714,0.30509334802627563,0.24868302047252655,0.2897258698940277,33.24143981933594,20.378870010375977,27.216922760009766,3.6117053031921387,3.9852209091186523,3.7926764488220215
Acersecomicke.,0.5162733793258667,-0.3327915668487549,-0.3327915668487549,0.2539956569671631,0.25244176387786865,0.25244176387786865,10.904842376708984,11.725669860839844,11.725669860839844,4.165587425231934,4.232185363769531,4.232185363769531
Jentacular.,0.4242337048053741,-0.5962820649147034,-0.469800591468811,0.26399505138397217,0.25842157006263733,0.2596503496170044,14.068161010742188,15.12480354309082,14.048589706420898,3.740532398223877,4.3520402908325195,4.274375915527344
Matutinal.,0.499173641204834,-0.4794396162033081,0.1221856847405433,0.25829702615737915,0.24939753115177155,0.25836941599845886,13.299257278442383,12.363043785095215,12.445765495300293,4.189847946166992,4.280022144317627,4.24944543838501
Peristeronic.,0.1437864899635315,-0.8593064546585083,-0.3741052448749542,0.22166360914707184,0.23204541206359863,0.22814016044139862,16.311594009399414,16.871883392333984,15.828970909118652,4.029416561126709,3.963672637939453,4.459252834320068
Artophagous.,1.242644190788269,-0.2079040706157684,1.0096646547317505,0.2700253129005432,0.26528608798980713,0.26171037554740906,17.10106658935547,17.150203704833984,17.930156707763672,4.4715189933776855,4.517739772796631,4.303083896636963
Backlotter.,0.3697275519371032,-0.619530439376831,0.1837894022464752,0.25646889209747314,0.2574029862880707,0.2573891580104828,15.243809700012207,14.767683982849121,15.453004837036133,3.898008346557617,3.518301010131836,3.490663528442383
Octothorpe.,0.8520136475563049,-1.2821308374404907,-1.2821308374404907,0.25816410779953003,0.2569105625152588,0.2569105625152588,13.53685474395752,13.848748207092285,13.848748207092285,4.47982120513916,3.915320873260498,3.915320873260498
A church with stained glass windows depicting a hamburger and french fries.,1.8043328523635864,-0.1347868889570236,1.792038083076477,0.29902511835098267,0.2693208158016205,0.31443166732788086,35.55813980102539,34.621116638183594,32.3297233581543,3.4660143852233887,3.8371081352233887,3.475923538208008
"Painting of the orange cat Otto von Garfield, Count of Bismarck-Schönhausen, Duke of Lauenburg, Minister-President of Prussia. Depicted wearing a Prussian Pickelhaube and eating his favorite meal - lasagna.",1.5176434516906738,1.0752290487289429,1.2438946962356567,0.3075719177722931,0.3077172040939331,0.30224892497062683,35.33892822265625,35.49979782104492,35.10734939575195,3.6267919540405273,3.5811872482299805,3.589266777038574
"A baby fennec sneezing onto a strawberry, detailed, macro, studio light, droplets, backlit ears.",1.9852930307388303,0.9060381054878236,0.9060381054878236,0.301516056060791,0.29754191637039185,0.29754191637039185,31.661500930786133,31.452425003051758,31.452425003051758,3.6513285636901855,3.462862968444824,3.462862968444824
A photo of a confused grizzly bear in calculus class.,1.907097339630127,1.652126431465149,1.652126431465149,0.306207537651062,0.30393144488334656,0.30393144488334656,26.665380477905273,27.33155059814453,27.33155059814453,3.726040840148926,3.7254648208618164,3.7254648208618164
An ancient Egyptian painting depicting an argument over whose turn it is to take out the trash.,0.6369481682777405,-0.7852785587310791,-0.417435884475708,0.27137258648872375,0.2619922459125519,0.26985862851142883,29.96331024169922,30.234052658081055,30.27174186706543,3.9863691329956055,3.8449368476867676,3.989314556121826
"A fluffy baby sloth with a knitted hat trying to figure out a laptop, close up, highly detailed, studio lighting, screen reflecting in its eyes.",1.9067342281341553,1.8039814233779907,1.8978240489959717,0.313898503780365,0.3068746328353882,0.2944978177547455,34.097232818603516,35.206787109375,34.16437530517578,3.64345121383667,3.858419895172119,3.6882448196411133
"A tiger in a lab coat with a 1980s Miami vibe, turning a well oiled science content machine, digital art.",1.9774855375289917,1.7798504829406738,1.8732216358184817,0.3117564618587494,0.3115118741989136,0.3112967908382416,38.35455322265625,35.68016052246094,34.93705368041992,3.941779613494873,4.109100341796875,3.76810884475708
A 1960s yearbook photo with animals dressed as humans.,1.2734824419021606,0.0639150589704513,0.6330330967903137,0.2792145907878876,0.26481011509895325,0.2657136619091034,26.444255828857422,23.326675415039062,23.258466720581055,3.4869275093078613,3.670597553253174,3.5781564712524414
Lego Arnold Schwarzenegger.,1.957675576210022,0.5771272778511047,1.7237615585327148,0.2785044312477112,0.2640135884284973,0.2736796438694,33.22610092163086,23.862367630004883,28.013654708862305,3.1682472229003906,3.4204092025756836,3.3542604446411133
A yellow and black bus cruising through the rainforest.,1.8052195310592651,1.3686121702194214,1.6026228666305542,0.3147282004356384,0.30763304233551025,0.3068288564682007,33.00365447998047,30.057462692260742,33.491912841796875,3.6545357704162598,4.160539150238037,3.375483512878418
A medieval painting of the wifi not working.,1.0775989294052124,-0.6658026576042175,-0.209201231598854,0.2772006392478943,0.27040740847587585,0.261111319065094,27.205162048339844,19.509714126586914,20.502269744873047,3.6889867782592773,3.5266661643981934,3.4384007453918457
"An IT-guy trying to fix hardware of a PC tower is being tangled by the PC cables like Laokoon. Marble, copy after Hellenistic original from ca. 200 BC. Found in the Baths of Trajan, 1506.",1.9036067724227903,1.427436113357544,1.8976324796676636,0.28541839122772217,0.26722341775894165,0.2762061655521393,30.235530853271484,34.832305908203125,24.598678588867188,4.025996208190918,4.152512073516846,3.777492046356201
"35mm macro shot a kitten licking a baby duck, studio lighting.",1.962694525718689,0.9518463611602784,1.4310035705566406,0.29615992307662964,0.27712392807006836,0.2720014452934265,28.718393325805664,28.301616668701172,29.734485626220703,3.390528678894043,3.8454174995422363,3.7775001525878906
McDonalds Church.,1.77401864528656,-0.2051807940006256,-0.2051807940006256,0.28438544273376465,0.23916171491146088,0.23916171491146088,25.349624633789062,17.043325424194336,17.043325424194336,4.077554702758789,3.7952446937561035,3.7952446937561035
Photo of an athlete cat explaining it's latest scandal at a press conference to journalists.,1.6786521673202517,0.7659204602241516,1.078242301940918,0.2888645529747009,0.2837746739387512,0.27869686484336853,30.781795501708984,31.5838623046875,30.410512924194336,3.2046608924865723,3.4730982780456543,3.457854747772217
Greek statue of a man tripping over a cat.,1.9694041013717651,1.6189366579055786,1.8348047733306885,0.30685335397720337,0.2863185405731201,0.28985467553138733,29.541160583496094,27.292539596557617,29.06284523010254,3.6145806312561035,3.0267415046691895,3.654783248901367
"An old photograph of a 1920s airship shaped like a pig, floating over a wheat field.",1.8496530055999756,0.7879206538200378,0.7879206538200378,0.296850323677063,0.292538046836853,0.292538046836853,29.966392517089844,25.703691482543945,25.703691482543945,3.809175491333008,3.5419487953186035,3.5419487953186035
Photo of a cat singing in a barbershop quartet.,1.8991386890411377,1.0212055444717407,1.865003228187561,0.302682101726532,0.29268699884414673,0.31448543071746826,34.02705764770508,30.620464324951172,35.91910171508789,3.6658763885498047,3.555384635925293,3.6401753425598145
"A painting by Grant Wood of an astronaut couple, american gothic style.",1.386677622795105,0.7146034836769104,0.8652302622795105,0.2771204113960266,0.26164689660072327,0.26231032609939575,30.241920471191406,30.379858016967773,25.725494384765625,3.2602663040161133,3.374405860900879,3.1642441749572754
An oil painting portrait of the regal Burger King posing with a Whopper.,1.790944218635559,1.1517934799194336,1.6559250354766846,0.30914708971977234,0.2900010347366333,0.30221351981163025,33.270565032958984,33.1358642578125,36.59490203857422,3.777942180633545,3.5438671112060547,3.601175308227539
"A keyboard made of water, the water is made of light, the light is turned off.",1.9495385885238647,-0.0248270705342292,1.8589750528335571,0.2752649486064911,0.2510962188243866,0.2522098422050476,27.98651695251465,25.06264305114746,25.574241638183594,3.841306209564209,3.4183669090270996,3.372133731842041
Painting of Mona Lisa but the view is from behind of Mona Lisa.,1.7326374053955078,-1.1247754096984863,-0.4484586715698242,0.30453264713287354,0.27254539728164673,0.27119573950767517,24.793087005615234,25.53839874267578,23.896215438842773,4.042818546295166,3.998812675476074,3.3941078186035156
Hyper-realistic photo of an abandoned industrial site during a storm.,1.3064714670181274,0.8145263195037842,1.1228386163711548,0.28653523325920105,0.2929212749004364,0.2917652130126953,29.96855354309082,26.371627807617188,29.718135833740234,3.796840190887451,3.9717798233032227,4.175455570220947
A screenshot of an iOS app for ordering different types of milk.,0.4159495234489441,-2.123311996459961,-1.6033189296722412,0.26338744163513184,0.23594242334365845,0.24570833146572113,27.988508224487305,22.49728012084961,23.16610336303711,3.7221803665161133,2.974989652633667,4.110382080078125
"A real life photography of super mario, 8k Ultra HD.",1.8088762760162351,1.3998621702194214,1.3998621702194214,0.2958664894104004,0.2895435094833374,0.2895435094833374,25.69961166381836,27.81511688232422,27.81511688232422,3.7377777099609375,3.7743616104125977,3.7743616104125977
Colouring page of large cats climbing the eifel tower in a cyberpunk future.,1.688637614250183,0.6016507148742676,1.2574273347854614,0.2930072546005249,0.26848286390304565,0.2772371470928192,31.69257354736328,28.23384666442871,25.84062385559082,3.571147918701172,3.687112331390381,3.307370662689209
Photo of a mega Lego space station inside a kid's bedroom.,0.4026966691017151,-1.055485725402832,-1.055485725402832,0.2988213896751404,0.27806612849235535,0.27806612849235535,34.67948532104492,31.558895111083984,31.558895111083984,3.817183494567871,3.5699172019958496,3.5699172019958496
A spider with a moustache bidding an equally gentlemanly grasshopper a good day during his walk to work.,1.033713459968567,0.0533592142164707,0.2288974225521087,0.28767627477645874,0.2892415523529053,0.2837672829627991,29.488914489746094,29.12293243408203,25.28142547607422,3.860015869140625,4.060270309448242,4.301131725311279
A photocopy of a photograph of a painting of a sculpture of a giraffe.,1.5836541652679443,-0.1854134052991867,-0.1232081651687622,0.29098981618881226,0.2888328433036804,0.2900916039943695,22.003070831298828,22.839412689208984,22.093812942504883,4.098557949066162,4.22581148147583,4.294042587280273
"A bridge connecting Europe and North America on the Atlantic Ocean, bird's eye view.",1.0820629596710205,-1.2023009061813354,0.8611283898353577,0.29092293977737427,0.2609691023826599,0.2851542532444,24.117155075073242,20.418560028076172,25.803264617919922,3.7123403549194336,3.774048328399658,3.973957061767578
"A maglev train going vertically downward in high speed, New York Times photojournalism.",1.5087227821350098,1.0439754724502563,1.506221055984497,0.25829610228538513,0.25844666361808777,0.2656770944595337,22.875394821166992,22.40782356262207,23.323711395263672,3.345111846923828,3.9538722038269043,4.320708274841309
A magnifying glass over a page of a 1950s batman comic.,1.8786499500274656,-0.6557512879371643,-0.6557512879371643,0.28982239961624146,0.25791844725608826,0.25791844725608826,29.36345863342285,27.86037254333496,27.86037254333496,3.57564115524292,4.02715539932251,4.02715539932251
"A car playing soccer, digital art.",1.885601282119751,-1.385971188545227,1.8035285472869873,0.32055413722991943,0.2866845726966858,0.3034746050834656,30.345149993896484,31.354412078857422,30.43366241455078,3.9777541160583496,4.015468120574951,4.196422576904297
Darth Vader playing with raccoon in Mars during sunset.,1.8690049648284912,1.0081582069396973,1.0081582069396973,0.31592053174972534,0.3052050471305847,0.3052050471305847,34.93621826171875,32.21994400024414,32.21994400024414,3.3380513191223145,3.354691982269287,3.354691982269287
A 1960s poster warning against climate change.,1.167446851730347,-0.4989912509918213,-0.1014592349529266,0.24918857216835022,0.2392822951078415,0.23209375143051147,21.530391693115234,21.879716873168945,24.636568069458008,3.8174681663513184,3.770115375518799,3.7393174171447754
Illustration of a mouse using a mushroom as an umbrella.,1.994273781776428,1.8378058671951296,1.8378058671951296,0.33384931087493896,0.3213428258895874,0.3213428258895874,34.40861892700195,35.838619232177734,35.838619232177734,3.9556798934936523,3.8090314865112305,3.8090314865112305
A realistic photo of a Pomeranian dressed up like a 1980s professional wrestler with neon green and neon orange face paint and bright green wrestling tights with bright orange boots.,1.6717623472213743,1.1065068244934082,1.6095623970031738,0.2982596457004547,0.29169169068336487,0.3015190660953522,37.18735885620117,38.88203811645508,37.64627456665039,3.9840312004089355,3.411123275756836,4.120738506317139
A pyramid made of falafel with a partial solar eclipse in the background.,1.9743176698684692,1.6835700273513794,1.8571460247039795,0.30564481019973755,0.293647438287735,0.287835955619812,34.63561248779297,26.591463088989258,33.388633728027344,4.459550380706787,4.307796955108643,4.682331562042236
A storefront with 'Hello World' written on it.,0.7978242635726929,-0.5721226930618286,0.0626783519983291,0.27917101979255676,0.2774401903152466,0.27784430980682373,23.847951889038086,17.445371627807617,18.84425926208496,3.641352653503418,3.6662940979003906,4.143815517425537
A storefront with 'Diffusion' written on it.,1.42373526096344,0.2769485712051391,0.5939406752586365,0.28375110030174255,0.28105318546295166,0.2773340344429016,20.0722599029541,22.569366455078125,23.239030838012695,4.094173908233643,3.9041175842285156,3.261612892150879
A storefront with 'Text to Image' written on it.,1.1895473003387451,-0.2287815809249878,0.9815695881843568,0.2780291438102722,0.2682105004787445,0.2661588788032532,23.89960479736328,22.305612564086914,22.78763198852539,3.731024742126465,3.7713160514831543,3.897246837615967
A storefront with 'NeurIPS' written on it.,1.1334295272827148,-0.0709355771541595,0.364510715007782,0.30074137449264526,0.2768789529800415,0.27776020765304565,30.129541397094727,22.980873107910156,21.136404037475586,3.437316417694092,3.6379575729370117,3.162708282470703
A storefront with 'Deep Learning' written on it.,1.1637585163116455,0.087715096771717,0.087715096771717,0.2866016626358032,0.280437707901001,0.280437707901001,22.153554916381836,20.055707931518555,20.055707931518555,3.5897560119628906,4.507395267486572,4.507395267486572
A storefront with 'Google Brain Toronto' written on it.,0.6199931502342224,-2.0374186038970947,-0.2209064066410064,0.2796306312084198,0.24622701108455658,0.25208133459091187,27.357393264770508,21.24796485900879,26.554325103759766,3.5375943183898926,4.0483174324035645,3.5620360374450684
A storefront with 'Google Research Pizza Cafe' written on it.,-0.3180644512176513,-1.1391292810440063,-0.8972427248954773,0.2727356553077698,0.27350914478302,0.27055734395980835,20.690959930419922,20.100858688354492,23.896099090576172,4.124408721923828,3.66650390625,3.6145267486572266
A sign that says 'Hello World'.,0.3712103068828583,-1.147207498550415,-1.003410816192627,0.2583528161048889,0.24839180707931519,0.2467406690120697,22.563325881958008,19.921627044677734,21.10847282409668,3.091935634613037,3.5792078971862793,4.177058219909668
A sign that says 'Diffusion'.,0.4613224267959595,-0.5423684120178223,-0.3812012374401092,0.25771719217300415,0.24828830361366272,0.2556646764278412,14.261550903320312,18.623743057250977,21.3208065032959,4.2815093994140625,3.1321635246276855,4.024730682373047
A sign that says 'Text to Image'.,0.2118584066629409,-0.805534839630127,-0.805534839630127,0.2540247440338135,0.25377392768859863,0.25377392768859863,16.137144088745117,22.690759658813477,22.690759658813477,3.5806031227111816,4.1456170082092285,4.1456170082092285
A sign that says 'NeurIPS'.,0.393375039100647,-1.292109727859497,-0.0207562800496816,0.26322394609451294,0.25595682859420776,0.25880885124206543,15.185348510742188,16.8164005279541,16.29230308532715,3.126040458679199,4.1976494789123535,3.8969268798828125
A sign that says 'Deep Learning'.,0.5585818290710449,-0.9221858382225036,0.2279126346111297,0.24828040599822998,0.2591035068035126,0.24946081638336182,17.799072265625,20.901779174804688,12.933234214782715,3.9042553901672363,3.6257920265197754,3.820033073425293
A sign that says 'Google Brain Toronto'.,0.4490483701229095,-1.0051060914993286,-0.6195762753486633,0.25295349955558777,0.25864797830581665,0.2553887963294983,19.090478897094727,20.194063186645508,19.39777946472168,3.927924156188965,3.414116382598877,3.5459208488464355
A sign that says 'Google Research Pizza Cafe'.,-1.254962921142578,-2.010725498199463,-1.8170174360275269,0.2556198835372925,0.25020360946655273,0.2593226134777069,16.003610610961914,16.612581253051758,18.76439666748047,4.538403034210205,4.17512845993042,4.284765720367432
New York Skyline with 'Hello World' written with fireworks on the sky.,1.2668026685714722,-0.8039843440055847,0.9880974292755128,0.3013004660606384,0.2644311785697937,0.30331307649612427,25.572105407714844,18.845462799072266,24.696542739868164,4.381765365600586,4.271470546722412,4.2160820960998535
New York Skyline with 'Diffusion' written with fireworks on the sky.,1.5360926389694214,1.220790982246399,1.3599909543991089,0.29320430755615234,0.28800857067108154,0.30430856347084045,27.6496639251709,29.302927017211914,27.40169906616211,3.799572467803955,4.097431182861328,4.315333843231201
New York Skyline with 'Text to Image' written with fireworks on the sky.,1.0654500722885132,0.7219269275665283,0.7348508834838867,0.2938346266746521,0.29019421339035034,0.29395633935928345,26.501243591308594,26.850589752197266,26.161529541015625,4.274664402008057,4.205383777618408,3.9873580932617188
New York Skyline with 'NeurIPS' written with fireworks on the sky.,1.2753466367721558,0.95320326089859,1.2319425344467163,0.303670197725296,0.2995096445083618,0.3057306408882141,25.292434692382812,25.326847076416016,25.408096313476562,3.819657325744629,3.83134126663208,4.283854007720947
New York Skyline with 'Deep Learning' written with fireworks on the sky.,1.5072559118270874,1.1645451784133911,1.1971759796142578,0.286291241645813,0.29551589488983154,0.30508625507354736,25.117483139038086,25.074609756469727,25.399036407470703,4.074014663696289,4.1238837242126465,4.080873012542725
New York Skyline with 'Google Brain Toronto' written with fireworks on the sky.,0.7202520966529846,0.0829863026738166,0.5573699474334717,0.28178179264068604,0.2548796236515045,0.2957620322704315,26.397790908813477,25.454246520996094,27.833284378051758,4.26605749130249,4.168295383453369,4.513795375823975
New York Skyline with 'Google Research Pizza Cafe' written with fireworks on the sky.,1.875472903251648,0.2614178657531738,0.2614178657531738,0.3148767650127411,0.2819254398345947,0.2819254398345947,33.35365295410156,27.898387908935547,27.898387908935547,4.226510524749756,4.533131122589111,4.533131122589111
